score,path,location,suffix,size_bytes,categories,function_count,class_count,argparse_arg_count,route_count,tiff_import_count
237,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/stage_reports/self_rag_check/trace_net_engineering_context_self_rag_check_v1_records.jsonl,generated_or_runtime_artifact,.jsonl,2364,"context_pack,crag,graph_vector,planner,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
237,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/trace_net_webui_self_rag_crag_bridge_v1_quality_check.json,generated_or_runtime_artifact,.json,3118,"context_pack,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
237,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/trace_net_webui_self_rag_crag_bridge_v1_summary.json,generated_or_runtime_artifact,.json,2230,"context_pack,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
237,tiff/trace_net_e2e_crag_retrieval_corrector_v10.py,active_source_code,.py,25095,"context_pack,crag,feedback,graph_vector,page,safety,self_rag,server,table_visual_ocr",19,0,12,0,0
237,tiff/trace_net_e2e_live_gemma_answer_writer_endpoint_v33.py,active_source_code,.py,81005,"crag,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",45,2,27,1,0
237,tiff/trace_net_e2e_live_llm_draft_adapter_v22.py,active_source_code,.py,29301,"context_pack,crag,final_gate,graph_vector,page,safety,self_rag,server,webui",28,1,36,1,0
237,tiff/trace_net_e2e_self_rag_context_critic_v9.py,active_source_code,.py,25168,"context_pack,crag,feedback,graph_vector,page,safety,self_rag,server,table_visual_ocr",21,0,14,0,0
235,tests/unit/test_trace_net_engineering_engram_answer_runner_retrieval_bridge_v1.py,active_tests,.py,7601,"context_pack,crag,engram,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",7,0,0,0,1
234,tiff/trace_net_e2e_live_relationship_final_gated_endpoint_v31.py,active_source_code,.py,23437,"crag,final_gate,graph_vector,page,safety,server,table_visual_ocr,webui",11,1,0,0,2
233,tests/unit/test_trace_net_e2e_live_self_rag_crag_evaluator_v20.py,active_tests,.py,4719,"context_pack,graph_vector,page,safety,self_rag,server",7,0,0,0,2
231,docs/trace_net/archive/legacy_readme_folder/README/README_trace_net_webui_self_rag_crag_bridge_v1_stage_dir_fix2.md,archived_reference,.md,736,"crag,graph_vector,page,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
231,docs/trace_net/archive/legacy_readme_folder/README/README_trace_net_webui_self_rag_crag_bridge_v1_visual_context.md,archived_reference,.md,1133,"crag,graph_vector,page,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
231,docs/trace_net/archive/old_patch_folders/trace_net_webui_self_rag_crag_bridge_v1_patch/tests/unit/test_trace_net_webui_self_rag_crag_bridge_v1_quality.py,archived_reference,.py,3272,"context_pack,graph_vector,page,safety,self_rag,server,webui",3,0,0,0,1
229,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1.json,generated_or_runtime_artifact,.json,1645,"graph_vector,page,planner,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
229,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/stage_reports/self_rag_check/trace_net_engineering_context_self_rag_check_v1_quality.json,generated_or_runtime_artifact,.json,1058,"context_pack,graph_vector,planner,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
229,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/stage_reports/self_rag_check/trace_net_engineering_context_self_rag_check_v1_summary.json,generated_or_runtime_artifact,.json,952,"context_pack,graph_vector,planner,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
229,scripts/serve_trace_net_e2e_live_gemma_answer_writer_endpoint_v33.py,active_source_code,.py,7972,"final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",6,1,16,3,1
229,tiff/trace_net_e2e_live_gemma_answer_writer_endpoint_v32.py,active_source_code,.py,69519,"crag,final_gate,graph_vector,page,safety,server,table_visual_ocr,webui",43,2,24,1,0
226,tiff/trace_net_engineering_answer_runner_v1.py,active_source_code,.py,22142,"context_pack,graph_vector,page,safety,server,table_visual_ocr,webui",13,0,40,0,3
225,tiff/trace_net_e2e_live_query_pipeline_v15.py,active_source_code,.py,24834,"context_pack,crag,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",26,1,0,11,1
224,tiff/trace_net_dynamic_final_gate_execution_v1.py,active_source_code,.py,40393,"feedback,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr",43,0,13,0,0
224,tiff/trace_net_e2e_context_pack_builder_v1.py,active_source_code,.py,26229,"context_pack,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr",22,0,17,0,0
224,tiff/trace_net_e2e_final_gate_smoke_v1.py,active_source_code,.py,28398,"context_pack,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr",22,0,19,0,0
224,tiff/trace_net_engineering_engram_vector_loader_v1.py,active_source_code,.py,17752,"crag,engram,graph_vector,page,safety,self_rag,server,table_visual_ocr",17,1,0,0,0
223,scripts/build_trace_net_e2e_crag_retrieval_corrector_v10.py,active_source_code,.py,2128,"crag,graph_vector,page,safety,self_rag,server",1,0,3,0,1
223,scripts/check_trace_net_e2e_self_rag_context_critic_v9_quality.py,active_source_code,.py,5135,"context_pack,crag,graph_vector,safety,self_rag,server",2,0,13,0,0
223,tiff/trace_net_synthetic_incident_console_v1.py,active_source_code,.py,55263,"crag,engram,feedback,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",39,1,11,8,0
222,local_data/organization/trace_net/openwebui_page_context_bridge_v1/trace_net_page_context_pack_v3_openwebui_pages_48_202.json,generated_or_runtime_artifact,.json,16807,"context_pack,crag,engram,graph_vector,page,safety,server,table_visual_ocr,webui",0,0,0,0,0
222,scripts/check_trace_net_e2e_live_relationship_final_gated_endpoint_v31_quality.py,active_source_code,.py,2344,"final_gate,page,safety,server",1,0,10,0,1
222,scripts/serve_trace_net_e2e_live_webui_final_gated_gemma_endpoint_v24.py,active_source_code,.py,1046,"final_gate,page,server,webui",2,0,3,0,1
222,tiff/trace_net_e2e_live_llm_prompt_contract_v21.py,active_source_code,.py,43230,"context_pack,crag,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr",46,0,23,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1.json,generated_or_runtime_artifact,.json,1638,"graph_vector,page,planner,safety,self_rag,server,webui",0,0,0,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge/stage_reports/self_rag_check/trace_net_engineering_context_self_rag_check_v1_quality.json,generated_or_runtime_artifact,.json,1058,"context_pack,graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge/stage_reports/self_rag_check/trace_net_engineering_context_self_rag_check_v1_summary.json,generated_or_runtime_artifact,.json,952,"context_pack,graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge_fresh_test/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1.json,generated_or_runtime_artifact,.json,1649,"graph_vector,page,planner,safety,self_rag,server,webui",0,0,0,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge_fresh_test/stage_reports/self_rag_check/trace_net_engineering_context_self_rag_check_v1_quality.json,generated_or_runtime_artifact,.json,1058,"context_pack,graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge_fresh_test/stage_reports/self_rag_check/trace_net_engineering_context_self_rag_check_v1_summary.json,generated_or_runtime_artifact,.json,952,"context_pack,graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1_quality.json,generated_or_runtime_artifact,.json,856,"graph_vector,planner,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
221,local_data/organization/trace_net/webui_self_rag_crag_bridge_visual/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1_summary.json,generated_or_runtime_artifact,.json,764,"graph_vector,planner,safety,self_rag,server,table_visual_ocr,webui",0,0,0,0,0
221,scripts/build_trace_net_e2e_llm_assisted_query_planner_v17.py,active_source_code,.py,4751,"crag,graph_vector,page,planner,safety,server,table_visual_ocr",2,0,19,0,2
221,scripts/serve_trace_net_e2e_live_gemma_answer_writer_endpoint_v32.py,active_source_code,.py,7753,"final_gate,graph_vector,page,safety,server,table_visual_ocr,webui",6,1,16,3,1
221,tiff/trace_net_engineering_query_planner_v1.py,active_source_code,.py,28121,"context_pack,graph_vector,page,planner,safety,server,table_visual_ocr",23,0,19,0,0
220,scripts/build_trace_net_engineering_engram_prompt_retrieval_injector_v1.py,active_source_code,.py,2608,"engram,graph_vector,page,safety,server",2,0,10,0,1
220,scripts/build_trace_net_engineering_engram_vector_loader_v1.py,active_source_code,.py,2058,"engram,graph_vector,page,safety,server",2,0,7,0,1
220,scripts/build_trace_net_engineering_engram_vector_retriever_v1.py,active_source_code,.py,2431,"engram,graph_vector,page,safety,server",2,0,10,0,1
220,scripts/check_trace_net_engineering_engram_postgres_feedback_ledger_v1.py,active_source_code,.py,1991,"engram,feedback,page,safety,server",2,0,7,0,1
220,scripts/check_trace_net_engineering_engram_qdrant_adapter_v1.py,active_source_code,.py,1819,"engram,graph_vector,page,safety,server",2,0,8,0,1
220,scripts/check_trace_net_engineering_engram_vector_loader_v1.py,active_source_code,.py,2162,"engram,graph_vector,page,safety,server",2,0,8,0,1
220,scripts/check_trace_net_engineering_engram_vector_retriever_v1.py,active_source_code,.py,2493,"engram,graph_vector,page,safety,server",2,0,8,0,1
220,tiff/trace_net_engineering_engram_answer_smoke_overlay_integration_gate_v1.py,active_source_code,.py,18496,"engram,graph_vector,page,safety,server",16,0,21,0,0
217,docs/trace_net/archive/old_patch_folders/trace_net_webui_self_rag_crag_bridge_v1_patch/scripts/build_trace_net_webui_self_rag_crag_bridge_v1.py,archived_reference,.py,291,"page,self_rag,server,webui",0,0,0,0,1
217,docs/trace_net/archive/old_patch_folders/trace_net_webui_self_rag_crag_bridge_v1_patch/scripts/check_trace_net_webui_self_rag_crag_bridge_v1_quality.py,archived_reference,.py,291,"page,self_rag,server,webui",0,0,0,0,1
217,tiff/trace_net_e2e_live_deterministic_answer_planner_v28.py,active_source_code,.py,44641,"crag,final_gate,graph_vector,page,planner,safety,server,table_visual_ocr,webui",40,1,0,6,2
217,tiff/trace_net_e2e_live_dynamic_fallback_v16.py,active_source_code,.py,36407,"context_pack,crag,final_gate,graph_vector,page,safety,server,table_visual_ocr,webui",29,1,0,11,1
217,tiff/trace_net_e2e_live_orchestrator_endpoint_v25.py,active_source_code,.py,45482,"context_pack,crag,final_gate,graph_vector,page,safety,server,table_visual_ocr,webui",47,1,0,7,0
217,tiff/trace_net_e2e_live_orchestrator_stage_timing_fastpath_v27.py,active_source_code,.py,26659,"crag,final_gate,graph_vector,page,planner,safety,server,table_visual_ocr,webui",27,1,0,6,1
216,tests/unit/test_trace_net_engineering_engram_self_rag_critic_v1.py,active_tests,.py,3791,"context_pack,crag,engram,page,safety,self_rag,server",5,0,0,0,1
216,tiff/trace_net_answer_context_pack_v1.py,active_source_code,.py,69282,"context_pack,feedback,graph_vector,page,safety,server,table_visual_ocr",53,2,35,0,1
216,tiff/trace_net_engineering_draft_final_gate_v1.py,active_source_code,.py,26590,"context_pack,final_gate,graph_vector,page,planner,safety,server",19,0,20,0,0
216,tiff/trace_net_image_route_openwebui_endpoint_v1.py,active_source_code,.py,26844,"context_pack,graph_vector,page,safety,server,table_visual_ocr,webui",25,1,21,5,0
215,tiff/trace_net_ask_api_final_return_policy_v21.py,active_source_code,.py,46770,"crag,feedback,final_gate,graph_vector,page,safety,self_rag,server,table_visual_ocr,webui",44,3,20,5,0
214,tiff/trace_net_e2e_executed_plan_context_pack_v19.py,active_source_code,.py,29184,"context_pack,crag,graph_vector,page,safety,self_rag,server,table_visual_ocr",26,0,14,0,0
213,local_data/organization/trace_net/webui_self_rag_crag_bridge/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1_quality.json,generated_or_runtime_artifact,.json,856,"graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
213,local_data/organization/trace_net/webui_self_rag_crag_bridge/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1_summary.json,generated_or_runtime_artifact,.json,764,"graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
213,local_data/organization/trace_net/webui_self_rag_crag_bridge_fresh_test/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1_quality.json,generated_or_runtime_artifact,.json,856,"graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
213,local_data/organization/trace_net/webui_self_rag_crag_bridge_fresh_test/stage_reports/crag_retry_plan/trace_net_engineering_context_crag_retry_plan_v1_summary.json,generated_or_runtime_artifact,.json,764,"graph_vector,planner,safety,self_rag,server,webui",0,0,0,0,0
213,scripts/build_trace_net_e2e_self_rag_context_critic_v9.py,active_source_code,.py,1664,"context_pack,graph_vector,page,safety,self_rag,server",1,0,0,0,1
212,scripts/build_trace_net_engineering_engram_memory_layers_v1.py,active_source_code,.py,1872,"engram,page,safety,server",2,0,6,0,1
212,scripts/build_trace_net_engineering_engram_prompt_retrieval_smoke_v1.py,active_source_code,.py,2526,"engram,page,safety,server",2,0,10,0,1
212,scripts/check_trace_net_engineering_engram_memory_layers_v1.py,active_source_code,.py,2227,"engram,page,safety,server",2,0,7,0,1
212,scripts/check_trace_net_engineering_engram_prompt_retrieval_injector_v1.py,active_source_code,.py,2502,"engram,page,safety,server",2,0,8,0,1
212,scripts/check_trace_net_engineering_engram_prompt_retrieval_llm_smoke_v1.py,active_source_code,.py,1928,"engram,page,safety,server",1,0,10,0,1
212,scripts/check_trace_net_engineering_engram_prompt_retrieval_smoke_v1.py,active_source_code,.py,2147,"engram,page,safety,server",2,0,8,0,1
212,scripts/check_trace_net_engineering_engram_unified_runtime_gate_v1.py,active_source_code,.py,1643,"engram,page,safety,server",1,0,8,0,1
211,tests/unit/test_trace_net_engineering_engram_answer_runner_prompt_overlay_smoke_v1.py,active_tests,.py,5027,"engram,graph_vector,page,safety,self_rag,server,webui",7,0,0,0,1
209,docs/trace_net/archive/debug_outputs/dot_tilde/tiff/trace_net_e2e_live_self_rag_crag_evaluator_v20.py,archived_reference,.py,29745,"context_pack,crag,graph_vector,page,safety,self_rag,server,table_visual_ocr",26,0,18,0,0
209,tests/unit/test_trace_net_e2e_live_self_rag_crag_evaluator_v20_script_imports.py,active_tests,.py,636,"self_rag,server,table_visual_ocr",1,0,0,0,0
209,tiff/trace_net_e2e_live_relationship_synthesis_planner_v29.py,active_source_code,.py,38304,"crag,final_gate,graph_vector,page,safety,server,table_visual_ocr,webui",39,1,0,6,2
209,tiff/trace_net_e2e_llm_assisted_query_planner_v17.py,active_source_code,.py,29521,"context_pack,crag,graph_vector,page,planner,safety,server,table_visual_ocr",19,1,0,0,0
208,scripts/build_trace_net_e2e_dynamic_context_pack_v8.py,active_source_code,.py,4571,"context_pack,graph_vector,page,safety,server,table_visual_ocr",2,0,23,0,1
208,scripts/build_trace_net_e2e_relationship_final_gate_hardener_v30.py,active_source_code,.py,3145,"crag,final_gate,graph_vector,page,safety,server",1,0,12,0,1
208,scripts/check_trace_net_dynamic_final_gate_execution_v1_quality.py,active_source_code,.py,1961,"feedback,final_gate,graph_vector,page,safety,server",1,0,6,0,1
208,scripts/check_trace_net_e2e_dynamic_context_pack_v8_quality.py,active_source_code,.py,3101,"context_pack,graph_vector,page,safety,self_rag,server",2,0,12,0,1
208,tests/unit/test_trace_net_engineering_engram_crag_repair_v1.py,active_tests,.py,4036,"crag,engram,page,safety,self_rag,server",8,0,0,0,1
208,tiff/trace_net_ask_final_gate_v1.py,active_source_code,.py,36390,"final_gate,graph_vector,page,safety,server,table_visual_ocr",36,2,22,0,0
208,tiff/trace_net_engineering_answer_context_pack_v1.py,active_source_code,.py,31977,"context_pack,graph_vector,page,safety,server,table_visual_ocr",27,0,24,0,0
